ExpID,y_true,y_prob,y_pred,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
Q9NSD5_Q3T906,1,0.51621073,1,0.7968406,0.62445986,0.6191182,0.63243604,-0.0018098367,0.8981543,0.5189474,0.46597487,1.2402353,0.55778503,-0.00034334738,0.66979676,0.5444665,-0.000985191,0.6446325,0.6068606,0.011663792,0.53773355,-0.0020751152,0.47739047,0.549102,0.7331015,-0.0026959938,0.3142613,0.013535985,-0.0005696978,0.38717747,0.48713169,0.0011172745,1.1752605,0.4864453,0.6869146,0.6067895,0.6157687,1.0033638,-0.0023348709,-0.0013579462,0.056373756,0.7144634,-0.00259281,0.33078322,0.10140895,0.49702045,-0.00084431097,0.53609335,0.6402485,0.3862284,-0.0008425343,0.5402638,-0.00186185,1.1027807,0.4994064,0.6194947,0.7469806,-0.001569207,-0.002298528,0.6736879,1.052908,0.62482345,0.47330704,0.60237813,0.6546899,-0.0011130668,0.55745727,0.6987194,0.8411488,-0.00049264915,-0.0008235596,0.11557091,0.5179374,0.49417847,-0.0015339945,-0.0026420164,0.68727773,0.46347812,0.47540012,0.8121436,-0.0012568887,0.07875501,0.49175376,0.6063337,0.6026692,-0.0014397695,0.03326304,-0.0010902605,0.43747354,0.644658,0.13922837,0.48007092,-0.0005457579,-0.0009786173,-0.001872415,-0.00078193896,0.49855706,-0.0031425986,0.5822279,0.24162112,-0.00012322741,0.49805483,-0.0011285879,0.59001726,0.70175016,-0.0018045169,0.5470082,0.005253327,-0.002427405,0.6250359,0.7794573,0.48031947,0.030690791,0.5526987,-0.0010826132,0.04850811,-0.0028527733,0.57070464,0.50557995,0.053987272,0.46634126,0.39137578,0.8531343,0.42737728,0.5915557,0.3060128,0.5180048,0.057475645,0.5962481,-0.0021646623,0.41280332
Q9NSD5_Q9GZN6,1,0.9796524,1,3.6763394,7.737419,0.6245009,0.6329324,2.3637617,0.9914835,0.50697577,8.292428,1.1422303,1.3720407,4.1392384,0.7202717,0.8884865,2.5996387,1.4537996,3.653208,1.6187681,0.56293774,1.3978142,0.49003315,0.5451459,5.0680804,0.8168582,0.4180856,0.613538,-0.00058213144,0.3830667,0.4340628,0.63957727,0.7242058,0.51443964,5.3269773,0.5747199,0.57246614,0.7926337,2.3404744,2.818802,0.06771628,7.3250003,2.0120819,0.61119634,0.99015015,0.39652202,0.43672287,0.5575095,0.629352,0.38423803,2.6753638,0.52198255,1.677643,0.5437316,0.4983033,0.62269014,6.2591305,0.029423928,1.214587,4.8516965,2.3126736,6.1853104,0.502012,0.50082624,0.6126624,1.4759121,0.7026467,3.7683635,2.708382,-0.000255855,0.8710328,0.14425516,7.84378,0.5516304,3.3559766,0.9659345,8.962568,0.46408305,0.45463145,6.5494585,1.9192259,0.035362873,0.4901822,3.5310535,6.0367393,1.9707673,0.4738298,3.5292215,0.42826283,0.6335469,0.33748543,3.2433834,0.2030268,3.3505464,2.4680212,1.3888327,0.45186606,3.0314162,0.5879034,0.6835201,1.3827,0.47746503,3.1018028,0.563587,3.5203683,3.1347954,6.914685,3.8632526,3.067004,5.7554812,5.0144114,0.6379207,1.3535312,0.5834145,0.8751188,2.807994,0.71428347,6.117783,0.38979614,1.720566,0.89454514,0.3910953,0.81003195,0.47535643,0.7662298,0.9446004,5.179456,0.23329529,0.555282,0.17942794,0.4113693
Q9NSD5_Q9UJJ9,0,0.41020778,0,0.5600443,0.67413855,0.62939155,0.6409223,1.6876701,0.73055035,0.52600783,0.4499543,0.9287231,0.41730028,2.166611,0.6515465,0.5724226,2.7846837,0.74033743,0.5231163,0.9228974,0.5612969,1.8739305,0.46852902,0.54160255,0.5381311,2.925384,0.5932697,2.2108212,3.1511743,0.37752715,0.4698722,2.5249186,0.9885847,0.48023072,0.5951205,0.5934429,0.5643831,0.9338459,2.881017,1.6952231,3.1954188,0.42784473,1.8423753,0.5180397,3.0157335,0.5191852,1.6972237,0.546119,0.64306444,2.3730767,1.4105935,0.49553606,2.1914186,0.82990056,0.5378002,0.59065557,0.48706546,2.5321379,2.1023462,0.70446706,1.3110719,0.53627,0.468377,0.5103663,0.56915116,3.302629,3.018575,0.5173118,2.0738935,2.5094419,1.4018358,3.000371,0.36562783,0.5404598,3.1393044,2.2018087,0.56287134,0.47471735,0.43198526,0.59713453,2.3385935,3.3118863,0.4805385,0.4105996,0.41499645,2.0781002,1.4311559,1.870511,0.4105397,0.62459433,3.0528615,0.52298754,2.4312453,2.3446918,2.581175,2.5358105,0.5385434,1.8697505,0.57568586,2.1025584,2.5721636,0.47719434,2.3644269,0.7325203,0.5708175,2.1372306,0.50751066,1.1230104,2.4086776,0.49596834,0.5873734,0.40835482,0.68700033,0.60441536,2.299219,1.7155459,2.683071,0.46598288,0.49629185,2.7043755,0.48170492,0.3892705,0.8500031,0.4581862,0.51549447,2.7308068,0.69871587,2.1927724,0.5404291,2.4138687,0.4041972
Q9NUM3_O75832,0,0.22793534,0,0.33101773,0.3724927,0.63099265,0.6503877,0.33204332,1.0158365,0.57129997,0.18568034,1.08344,0.44277063,-0.0016078433,0.70447326,0.45528734,0.90181977,1.4619756,0.4116417,0.122082524,0.55858016,0.24882609,0.52495325,0.5458809,0.41767,0.2304467,0.53238434,1.0139104,0.11429425,0.3786245,0.49564213,0.25511676,1.2298293,0.49625292,0.27703026,0.6260971,0.7096971,0.9697552,1.0729053,0.16249986,0.30303207,0.21141881,0.22797452,0.708692,2.972669,0.5674926,0.038806856,0.5377812,0.6315497,0.3883019,1.2476712,0.5704223,1.0936577,1.0389394,0.9003667,0.60945547,0.32881227,0.030815238,-8.490196e-05,0.50349706,3.1385283,0.2815632,0.54069746,0.5064594,0.5148758,0.4009144,0.87114924,0.4462131,2.5817583,0.35176876,0.37099692,0.18341215,0.0662314,0.74418837,0.4648404,0.720725,0.18454866,0.47486535,0.4414127,0.340081,0.5805235,0.11858931,0.48518682,0.38186255,0.20870782,0.40964255,1.1105233,0.21928382,0.3838853,0.63494897,0.7129886,0.4715755,0.67700565,0.5409143,1.040603,0.110750444,0.51442176,0.86624885,0.57459986,0.8355889,0.40131527,0.5494326,1.1533253,0.5752777,0.3527236,0.60074043,0.27036804,0.64485055,0.70516866,0.3358861,0.40097663,0.5568888,2.9211268,0.6532064,0.05516226,0.7666726,0.52476704,0.26212704,0.878306,2.11911,0.43684778,0.39945993,0.9032329,0.4387227,0.56473535,1.1152341,0.37158743,0.7803356,0.662838,0.6401163,0.5463626
Q9NUM3_O76071,0,0.42764834,0,0.6745818,0.677148,0.62780863,0.6363584,2.5727797,0.70928925,0.5029408,0.56035024,0.7770032,0.51413035,2.7284262,0.66824955,0.61440265,3.3848152,0.8109527,0.5827919,1.6849134,0.55175996,3.1723402,0.56622183,0.5447038,0.5643167,3.5073504,0.68199855,2.7466562,3.6066408,0.38946477,0.49854764,2.4487143,1.0826244,0.47971326,0.7248984,0.72767097,0.6749399,0.8226205,2.749783,2.0147676,4.9258304,0.45212838,2.5144653,0.51322323,3.0781062,0.6501349,3.0899963,0.5453132,0.6298651,4.155502,1.208205,0.71302944,2.6595843,0.91616756,0.66204786,0.61882406,0.5929052,2.8812416,2.6248324,0.71795964,1.0409775,0.6306267,0.5601622,0.49504334,0.46311626,2.9561172,2.9533286,0.6360787,0.9461739,2.8711374,1.8915656,3.7603886,1.1860306,0.6334804,3.363099,3.6684098,0.54428184,0.47015926,0.43703377,0.69295275,3.4137456,3.5738964,0.48630476,0.46659774,0.57368565,2.5245001,1.8721819,2.8491828,0.41290548,0.62147176,2.3050997,0.53119946,2.3332024,3.2651277,2.5270107,2.8083615,0.47827548,1.8394848,0.5730516,2.1893103,2.6931813,0.5118707,2.3725226,0.70840514,0.6264607,2.7946298,0.5110033,3.2241728,3.0525448,0.5334487,0.77008575,0.6926903,1.7942815,0.55931324,3.365293,2.014241,2.430815,0.60595155,0.79799503,1.7373037,0.47161838,0.38860473,0.5983676,0.47118774,0.5432829,2.2602272,0.42883047,3.6428437,0.529975,2.5883443,0.60310394
Q9NUM3_Q5H9R7,0,0.34171999,0,0.59178364,0.42387497,0.62749374,0.6314629,0.4893158,1.08958,0.5294164,0.27266306,1.033171,0.43269482,0.16540174,0.615672,0.44291356,0.83718204,0.9591042,0.4668072,0.12093337,0.5554827,0.50997776,0.59114474,0.5479964,0.47759506,0.4997326,0.4723868,0.72453487,0.6463189,0.38634598,0.5801272,0.4647846,1.030728,0.51345176,0.4781443,0.6189436,0.5521394,0.7983491,0.85041934,0.07585692,1.0837508,0.84587294,0.26599818,0.49524403,1.6216364,0.6726115,0.31243545,0.5620706,0.6427818,0.7651504,0.5397639,0.65286803,0.66673595,0.9617682,0.61953807,0.6493183,0.40210667,0.50718594,0.1527612,0.55027694,2.3360498,0.74017566,0.5032745,0.5095625,0.6101779,0.5517267,0.8350537,0.53198016,1.704081,0.52616274,0.21066006,0.6236758,0.29147482,0.590953,0.74694824,0.9754637,0.2213824,0.46010083,0.4344954,0.51990986,0.5565483,0.71145785,0.48970962,0.42981645,0.34965545,0.56425226,1.0263997,0.5053545,0.39600664,0.6393184,0.9540029,0.3989589,0.64287156,0.5480164,0.6636099,0.9160939,0.4796439,0.80023545,0.5711976,0.5232799,0.685903,0.5505721,0.55769026,0.77378505,0.53858465,0.4551476,0.3516931,0.34221593,0.7150097,0.40216053,0.5046181,0.65852356,1.4460778,0.5458456,0.488036,0.55021536,0.749074,0.5115761,0.83873856,1.3404337,0.45757213,0.38601145,0.6210111,0.45262715,0.56606025,1.2453363,0.36241072,1.4561177,0.6167748,0.3473067,0.5370879
Q9NVC3_P01040,0,0.48342872,0,0.6556496,1.0396558,0.62224823,0.63310057,1.2563516,0.6827284,0.50022143,0.97555995,1.2243254,0.50081336,0.35242483,0.7573932,0.42893943,0.87813497,0.8012195,0.70007634,0.123649925,0.5521804,0.72379994,0.43210435,0.5455314,0.8374293,0.7804032,0.40800026,0.8111006,1.0558212,0.38157937,0.5118553,0.75904924,0.95008016,0.50500894,0.9468746,0.58762825,0.7784009,1.2396156,1.0752454,0.42759323,1.4217899,0.5075403,0.82896376,0.56652445,0.39389166,0.4802529,1.1360526,0.54216665,0.6323693,0.82655436,0.55272233,0.5342863,0.96877027,0.93555325,0.51416427,0.6368457,0.8786118,0.89027756,0.70265377,0.8158421,0.9833019,0.5866636,0.46676958,0.60796183,0.6298554,1.0545746,1.2031555,0.60313666,1.3369256,0.8809864,0.41752747,1.2860044,1.0697415,0.41830426,1.6616602,1.5070788,1.0511883,0.45929667,0.4381882,1.0579634,1.224353,0.6119338,0.48439005,0.5251139,0.82728475,1.2002522,0.75193137,1.0930188,0.43272138,0.6426041,1.0524687,0.70192975,1.0863658,0.918188,0.28966272,1.3693122,0.51344246,0.7325194,0.578335,0.7591478,1.0471585,0.48090157,0.33754745,0.59014255,0.81834483,1.0121617,0.9443727,0.8229657,1.7455285,0.89528805,0.8461493,0.46370447,0.28675935,0.61118054,0.5958414,1.0190188,1.2517927,0.73552537,0.40732282,2.2639973,0.64060545,0.3994878,1.0458235,0.43589994,0.5285135,1.4990609,0.7637944,1.2083104,0.5974855,0.829326,0.39789805
Q9NWF4_Q7Z6J6,1,0.95571536,1,2.5240426,5.3697257,0.6320918,0.6289149,6.12853,0.94011337,0.69291365,5.191589,1.4163358,0.9214499,11.788202,0.6758659,0.697436,10.19359,1.0349754,2.235852,8.207551,0.55477667,12.295076,0.57573014,0.60923296,3.5884562,14.253038,0.9062192,4.4602466,9.230007,0.38636616,0.53684103,8.691405,3.2809277,0.48708734,3.5194263,0.9957681,1.481244,0.8997713,9.064306,13.325403,8.332426,4.9176764,8.865347,0.51378554,5.230846,1.1192961,9.49455,0.53677666,0.64127547,9.363586,5.9186654,2.2487109,7.880526,1.7781719,0.76836926,0.7505161,3.9718385,11.1732,11.18836,2.5235832,1.9981717,3.8938842,0.8362287,0.6105291,0.8114637,7.3882203,15.082167,2.260574,1.6317784,14.3090515,9.431526,12.503138,6.9388165,2.8162475,5.3434434,5.4132476,5.361816,0.47904125,0.4664837,4.136001,6.486869,14.16153,0.484317,2.3243694,3.6602573,6.274768,10.30066,10.2305,0.44720152,0.70328814,5.8079777,1.748807,6.7964153,10.992835,3.4250088,5.568727,0.5467493,4.78374,0.57441294,14.084622,5.9525595,0.85598594,14.375127,2.8294687,2.615772,6.123811,4.5015717,4.854016,5.1970353,3.768917,3.392422,1.6689502,1.4203534,0.6274762,10.713149,8.154938,4.7309847,3.3710575,3.46035,2.8033109,0.62157965,0.41582683,1.0952786,0.4695026,0.64198923,4.6323905,2.762105,5.1936398,0.65760404,11.994991,0.53541344
Q9NYB5_P05556,1,0.9973036,1,5.2606697,12.058771,0.62238324,0.63261193,4.364119,0.9760754,0.5847218,12.708107,1.1661985,2.1383352,6.7143593,0.8562272,1.0254934,5.9239902,0.77679294,4.619617,6.31228,0.5527463,6.0195117,0.52183324,0.54572284,7.480671,6.21612,0.6997439,6.4042654,7.326982,0.3799527,0.5269998,6.09631,1.079966,0.48737833,8.022443,0.6051903,0.83350277,0.8269444,7.110884,5.8750563,6.151276,11.454579,6.2470293,0.49405012,8.922868,0.56901234,5.2670717,0.5367947,0.63234335,1.8981602,6.775313,0.52406806,6.2655554,1.2017689,0.5886641,0.6391667,9.570593,6.355962,6.46899,6.2259912,4.047825,8.829691,0.5612883,0.505909,0.622731,7.8955054,7.7395263,5.4155293,3.1396768,7.551087,4.5771027,6.6431656,12.130789,5.309464,5.82534,5.9081707,13.52739,0.46564138,0.46612957,9.373401,5.797408,7.7993774,0.48285964,5.400674,9.022666,6.5638423,6.0869875,6.4315357,0.4943875,0.6511382,7.237575,3.882858,7.491406,5.866833,7.717522,6.353824,0.46108413,5.6650763,0.58772975,5.622965,6.929484,0.70474875,6.6409354,0.6076801,4.7969623,5.389639,10.478426,5.8195944,6.344417,7.1127954,7.878431,0.9890439,4.118816,0.60570395,5.082578,5.124886,7.039565,8.580277,0.8893582,9.316629,0.9206957,0.41527626,1.0586333,0.4733596,0.67457396,7.300221,7.179825,7.471226,0.7042579,6.972916,0.5043558
Q9NYB5_P36897,1,0.9691853,1,4.036462,8.897818,0.62725663,0.6604658,3.6404004,1.3234297,0.5944386,8.853125,1.5974231,1.0518427,4.7694607,0.65054464,0.72409916,3.7742138,1.6472514,4.1626854,4.9811354,0.5630267,4.5400763,0.5435637,0.56281054,5.4444547,4.2920957,0.81870866,5.1382127,5.4118156,0.38946983,0.6339003,4.261579,1.1104879,0.508373,5.859724,0.8622239,0.6967697,1.2312162,6.3719845,3.9033093,5.2043166,8.852946,4.4880257,0.80055314,5.517516,0.57269216,4.1079316,0.54820305,0.6410857,1.5676098,6.297504,0.5184391,4.2915344,0.9000495,0.7195696,0.68289775,6.2326317,4.6941943,4.4042234,5.3068132,4.013824,6.8278456,0.55992883,0.5601675,1.2286458,6.8011847,6.370852,4.2877526,5.7179675,5.8810735,4.631835,5.375617,9.094061,4.1402607,4.274825,5.313171,9.417818,0.4762167,0.43188477,7.0849147,3.820893,5.1537437,0.49185842,3.8521261,6.3338976,5.95906,7.067243,4.166934,0.4114376,0.6489915,5.643584,2.7598515,6.3560247,6.2808228,5.468967,6.5024557,0.50163555,4.775803,0.58306205,6.15165,4.643202,0.4920991,8.3624935,0.6281804,4.4182515,4.968566,6.8172073,3.8613853,4.6867647,5.5688806,5.4020085,0.65083665,1.5803905,0.84428644,5.230064,5.743274,5.990997,6.224802,0.4983163,6.631242,0.7238254,0.39763725,1.05963,0.47030598,0.5332197,8.020374,5.428514,6.615297,0.89638925,5.736362,0.5325292
Q9NYB5_Q9NYU2,0,0.27887014,0,1.0420059,1.2662194,0.63047594,0.6411169,2.5183299,0.94823784,0.5294321,1.1941099,0.96983504,0.5428936,2.0005531,0.67400616,0.6615017,4.2368445,0.86923325,0.9666309,2.4014163,0.56315345,3.058363,0.5660866,0.6215594,1.1019677,2.9420323,0.83047086,3.510817,2.530538,0.39918628,0.5328906,2.0540495,2.3316276,0.4780689,1.107967,1.859482,0.49209,0.9720954,3.3560297,2.3734348,3.1310344,1.3846428,2.5671072,0.8420396,6.526658,0.80884486,2.5686758,0.5412704,0.6457735,2.400868,4.2424707,0.9774129,2.3289433,0.6622754,1.8137813,0.6318102,1.40376,2.137097,2.5471797,1.5979915,2.7085428,1.2854588,0.46521354,0.5147393,0.66265213,3.1584878,3.604714,0.81219876,3.394214,3.5746706,2.876413,2.539912,1.3121438,1.1465114,3.0031595,3.4744704,1.4054946,0.48688534,0.45919588,1.497529,2.8637273,3.2462952,0.49629816,0.82454324,1.0821406,3.1102133,3.9335718,2.945473,0.4447617,0.62921494,3.3351612,0.79146,2.6125824,3.6198125,3.149448,2.072538,0.48562372,2.5314915,0.57449967,4.8740764,2.3751523,0.5983378,5.038166,1.1886531,1.1546136,2.861445,0.9884483,2.2484114,3.1042945,0.8097014,1.4635209,0.72111917,5.3958483,0.5450684,2.8521962,3.4181395,2.2805212,1.2676097,0.53547335,4.860804,0.58461124,0.38768166,0.8625213,0.47632658,0.53211004,3.4639888,1.4751474,2.5362256,0.5282743,3.626425,0.82278925
Q9NZJ7_P00387,0,0.43056968,0,0.35581732,0.2820384,0.63101125,0.6214807,-0.0016335438,0.63120246,0.4854537,0.10645975,1.0151273,0.43766788,-0.0020673878,0.67811006,0.38940936,-0.00069765915,0.6594737,0.32662255,-0.00034438315,0.5570149,-0.0027243574,0.4838344,0.54186094,0.3008847,-0.0026654473,0.31892446,0.028255535,-0.0005573854,0.38184935,0.51734054,-0.0016349519,0.70166534,0.4763201,0.20243044,0.5905204,0.6574024,0.86650455,-0.0032549228,-0.0019721733,-0.002721641,0.21398847,-0.003268565,0.32335848,-0.0013447149,0.3645906,-0.0020656975,0.53506994,0.6316919,0.3924752,-0.0020442388,0.49366412,-0.0020004858,0.81878155,0.47665882,0.6046426,0.26043013,-0.0024239167,-0.0021927245,0.32231444,0.8436775,0.25983378,0.46427,0.5018123,0.65716153,-0.0005741358,0.2856226,0.37956002,1.0434371,-0.0019036223,-0.002207187,-0.00012240281,0.036145814,0.39535782,-0.002484223,-0.0028728715,0.09623424,0.46233696,0.43011785,0.20246944,-0.0029370948,-0.00033191725,0.4805457,0.23454715,0.15507033,-0.00063233153,-0.001096835,-0.0012475485,0.40322357,0.6478163,-0.0018582611,0.36628467,-0.0012807198,-0.0022451205,-0.0020628646,-0.0019379056,0.44375703,-0.0038704874,0.5728807,0.0764096,-0.0031598534,0.4867965,-0.0027775664,0.5661582,0.2614672,-0.0029028615,0.16482998,-0.0029118992,-0.0033438422,0.27008,0.27429748,0.35064292,0.036198147,0.60200787,-2.2242511e-05,0.058667652,-0.002904166,0.23086007,0.36947885,0.046988484,0.38222536,0.39531952,0.9183392,0.42884654,0.5140593,-0.0019253022,0.300993,0.049545363,0.57782686,-0.0029347225,0.4022682
Q9NZJ7_Q6P444,0,0.09819707,0,1.7601147,2.69912,0.6246419,0.63284487,4.528235,2.7490196,0.6936909,2.1540082,3.866934,0.66832846,3.4212582,0.5742599,0.47587025,3.7873,0.5874788,1.2016764,5.1297083,0.5495403,7.297332,0.5744599,0.54497224,1.8920106,4.3663316,0.97021466,5.6496816,4.7578173,0.38719606,0.41572642,5.7407174,2.1375036,0.5070492,1.9792218,0.6087827,1.1676385,0.77115756,12.660216,5.6592445,3.6579432,3.1711018,4.6984124,0.48843104,3.7710075,1.0399806,5.0028005,0.5414682,0.6429172,2.2487085,7.555386,1.8440875,4.1735234,1.5292194,0.5023281,0.66982824,2.1680288,5.143295,4.922001,1.675435,1.730354,2.2610633,0.808124,0.52710354,0.50318176,5.245982,11.974449,1.3896168,16.360605,10.44051,5.3814588,7.645085,6.09273,19.669981,3.4150193,5.7489743,2.9148223,0.46805686,0.43474424,2.6136112,4.7146,5.39419,0.47906938,1.8983331,1.8723903,10.013062,16.084846,9.92503,0.45952523,0.6672569,5.06037,0.82259625,6.574518,11.629443,4.09642,7.708957,0.45102045,5.953407,0.5906341,11.475616,4.9668984,0.7799953,18.745365,2.2631938,1.6481005,9.125345,2.6309798,3.9808593,5.229692,1.8659841,1.7151859,1.3584002,1.9727795,0.6495486,10.334398,14.1115885,6.496337,1.6997398,2.178299,6.70756,0.64803916,0.40961528,0.6784142,0.44917464,0.6351016,7.4571505,1.7935014,8.136181,0.63030654,7.0200357,0.493525
Q9NZJ7_Q9C0D3,0,0.44701,0,0.57724637,0.7625169,0.6294382,0.6378177,-0.0016687114,0.86674637,0.5147339,0.50061244,1.1404237,0.48546785,-0.00117446,0.6862277,0.4992418,-0.00044303935,1.2016981,0.5665035,0.09107328,0.5643887,-0.0023951957,0.47795904,0.54827046,0.5199423,-0.0013526317,0.34616157,0.029327495,-0.0005583111,0.38294363,0.5103998,-0.00048078326,0.8768518,0.480722,0.618359,0.5756409,0.6592839,0.98095936,0.01971366,-0.00068354356,0.10196794,0.34693724,-0.001493693,0.731886,0.411207,0.4433835,-0.0018907177,0.5453392,0.63319,0.38613927,0.108016774,0.52082384,0.12195974,0.8303692,0.51094216,0.5996525,0.4669636,-0.0015430126,-0.0019741144,0.60377127,1.819012,0.48919412,0.4581052,0.50122154,0.7127661,0.23375964,0.6287036,0.50759524,1.5749806,0.103346504,0.059516493,0.07484768,0.5589748,0.46199557,0.16751571,0.007311682,0.43991747,0.47345236,0.44043913,0.5719877,0.19780542,0.06081688,0.4965613,0.41532478,0.44489336,0.20400111,0.2726925,0.0036579194,0.40428656,0.62922865,0.24863863,0.55972314,0.11737627,0.18046944,0.13170418,-0.0008760811,0.5686948,-0.00015094,0.57587975,0.33053038,0.09238304,0.47235185,0.026970288,0.5601111,0.59903145,-0.0015725342,0.3556601,0.18447796,0.28016526,0.5112474,0.585118,0.41571206,0.50936437,0.66229105,0.04457188,0.064548574,-0.0016622912,0.40032586,0.50271714,1.0258466,0.6761199,0.39410186,0.905998,0.4827545,0.54206246,0.8201814,0.6075696,0.16401422,0.64187175,0.039244637,0.40194008
Q9P2U7_P25685,0,0.396196,0,0.74038196,0.4519369,0.6244626,0.62869525,-0.0017610355,0.8037727,0.6359757,0.35492182,1.4342617,0.54333323,-0.0014083105,0.7842314,0.45945182,0.0035247293,0.6664844,0.48025018,0.21387129,0.5529869,-0.00090191874,0.60769206,0.54190034,0.49285972,-0.0026183738,0.6718989,0.23654172,-0.00048840017,0.3927659,0.56562024,-0.0005341883,1.3650969,0.48789966,0.5691047,0.5965502,0.78039855,1.1352189,0.008717181,-0.0009785717,-0.00051173544,1.2250867,-0.0013342367,0.4370675,0.44643512,0.7689442,0.058142498,0.5451127,0.64649534,0.39125723,0.07482032,1.0873778,0.20727505,1.0621214,0.5127831,0.6743362,0.4781109,-0.00085637195,-0.001997773,0.42979404,1.2114388,0.6107419,0.5746911,0.51450473,0.83493876,0.15992418,0.59221286,0.5241079,1.5146179,-0.0010241761,-0.0013015999,-0.00015030439,0.2457561,0.60708857,-0.0009944971,-0.0018084445,0.2927789,0.4604468,0.47837394,0.7396224,-0.0014910849,0.34772453,0.48953992,0.5087019,0.44292074,-0.00022839724,0.15950641,0.10421429,0.44772655,0.65308326,-0.00053164334,0.51058966,-0.0008231823,-0.0012098673,-0.0011852239,-0.00053580664,0.53107584,0.39928728,0.585489,0.23261748,-0.00065874384,0.709193,0.42669776,1.4208845,0.49926102,0.08842918,0.58351403,-0.0014967073,-9.412553e-05,0.5843234,0.51589924,0.738345,0.21153757,0.8045598,-0.0004942297,0.06637479,0.40265203,0.3295771,1.6918694,0.19009677,0.48256654,0.45869017,1.047796,0.46318045,0.61514914,0.17397223,0.47035384,0.06847939,0.68027127,-0.000276311,0.50417256
Q9P2U8_P00338,0,0.22794828,0,0.29081953,0.22625041,0.6305743,0.6324478,0.3058727,1.1997062,0.6014146,0.1337378,1.5653918,0.4050947,-0.0010805792,0.49950615,0.37981588,0.9163957,1.3673584,0.30680698,0.389276,0.56181324,0.3854559,0.45075375,0.5451083,0.27580035,0.4187223,0.5654645,1.2560357,0.22660774,0.37771457,0.5430569,0.35736385,1.181406,0.48543662,0.42006797,0.60596776,0.6144598,0.7183164,1.3488344,0.5352014,0.5871023,0.20641708,0.3953064,0.7138687,1.982152,0.5583617,0.32544354,0.5438809,0.6437167,0.3766611,1.0679073,0.50309044,1.0485394,1.2002971,0.6739965,0.5851033,0.27816027,0.35562986,0.23355061,0.26976934,2.8054798,0.25055614,0.45335084,0.5139096,0.91905874,0.8897249,1.2802548,0.32477036,3.3034973,0.52577215,0.67780125,0.30389735,-0.00019974803,1.7192342,0.54771966,0.75186497,0.005524246,0.47417527,0.41462225,0.35237145,0.7622713,0.68778074,0.48626563,0.2781165,0.15239555,1.0004128,1.2251976,0.29765585,0.372877,0.62702584,1.0396104,0.39524516,1.0981952,0.7939759,1.4493455,0.6159723,0.5534909,1.2901485,0.57390296,1.0619596,0.79287934,0.5212814,1.17636,0.6300796,0.65692955,0.6142406,0.30963513,1.3956164,0.54764974,0.2825032,0.23273365,0.49973294,1.9677997,0.5770005,0.6633056,1.037202,1.127292,0.22748812,0.54226536,1.9639751,0.38818815,0.40449417,1.1697383,0.4669486,0.57631934,2.176168,0.25944293,1.1259959,0.6582302,0.6657564,0.5532673
