ExpID,y_true,y_prob,y_pred,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
Q9H598_Q14203,0,0.36375418,0,0.17800488,0.3074705,0.27765316,0.31314492,0.26670375,0.17525999,0.18608919,0.34129557,0.14616868,0.32868952,0.2959993,0.17966206,0.1500647,0.31963047,0.34042478,0.18335398,0.33524626,0.15531185,0.29695725,0.25065592,0.25419164,0.16621399,0.17196812,0.3541198,0.1419721,0.37196496,0.16129221,0.3290282,0.28397593,0.16322328,0.3253098,0.34154043,0.15955159,0.165225,0.28627357,0.18575999,0.17337959,0.29309323,0.35412288,0.19040918,0.15963665,0.15932883,0.15846744,0.28479555,0.16370955,0.15705578,0.23820513,0.16502984,0.16637799,0.33302534,0.16205385,0.176022,0.16492528,0.35595104,0.19837606,0.31472525,0.16959885,0.21900141,0.17625216,0.1710869,0.17270878,0.17549585,0.17687206,0.28992337,0.2933205,0.15787216,0.26857257,0.36416644,0.1591463,0.33027408,0.15233628,0.18969825,0.17299429,0.2818846,0.3086093,0.35486525,0.27214524,0.36313415,0.2897286,0.3379686,0.23546687,0.1830712,0.16376273,0.16924033,0.15273681,0.17594406,0.3424538,0.16007847,0.17070736,0.1405763,0.34234014,0.31060204,0.17882764,0.17877524,0.28962106,0.36308256,0.31841254,0.16149399,0.31496873,0.3465509,0.31922007,0.16800821,0.1721894,0.18475813,0.3314051,0.2972667,0.2791687,0.18704219,0.31450456,0.33252838,0.16794243,0.16512324,0.15148634,0.34295464,0.29523644,0.15551883,0.25055724,0.2777697,0.15111934,0.32092163,0.30079806,0.16204433,0.15100712,0.18710001,0.16677259,0.2973941,0.17258893,0.27784488
Q9H598_Q14258,0,0.4446655,0,0.19948511,0.28244048,0.20764898,0.16179058,0.14768821,0.200282,0.21775644,0.25027227,0.14349811,0.26687297,0.19025952,0.19438042,0.15328558,0.26726854,0.22980092,0.16789202,0.24862552,0.18369846,0.24401687,0.1688392,0.2558485,0.1758851,0.17307214,0.24484329,0.14310892,0.26635408,0.1954973,0.2474074,0.21774018,0.18029463,0.24776486,0.30498114,0.18387008,0.1810841,0.24097225,0.20885131,0.17868847,0.21530747,0.28547847,0.20691168,0.17775626,0.18412925,0.15402415,0.21034522,0.16753168,0.16242413,0.23354983,0.13713689,0.1760236,0.19445549,0.1726046,0.19147903,0.18689553,0.23897375,0.20123999,0.27342224,0.161572,0.15882356,0.20799534,0.17652221,0.21922097,0.18526341,0.17652653,0.20642148,0.21110871,0.16540334,0.20548926,0.24931653,0.1429281,0.23431283,0.1663151,0.21835941,0.17541865,0.23839922,0.25805074,0.24346821,0.23093899,0.24061942,0.2445014,0.26021075,0.15557125,0.1648139,0.18416308,0.17249401,0.15796478,0.2229496,0.22416078,0.1602438,0.19316815,0.13856721,0.24908088,0.25899896,0.18377899,0.18104981,0.19902769,0.25690994,0.22867328,0.15314658,0.24660425,0.26921633,0.23443353,0.14880171,0.18611363,0.22188184,0.17763731,0.15846379,0.23502293,0.20712261,0.2207989,0.2455791,0.18170872,0.17260292,0.18419643,0.26801145,0.28132826,0.14741169,0.24525693,0.250705,0.1556916,0.2874657,0.251056,0.16854247,0.1752258,0.18049501,0.16131555,0.19308844,0.19435431,0.25626716
Q9H598_Q14699,0,0.3042056,0,0.06704785,0.24758479,0.21140628,0.25011563,0.2217121,0.06194759,0.085205,0.29732105,0.048062418,0.28658536,0.285339,0.075022,0.0505792,0.24625705,0.3052678,0.070648536,0.27800196,0.062171526,0.2538147,0.20663601,0.23058338,0.06797563,0.058995456,0.3213455,0.04384708,0.31497055,0.05724546,0.3038234,0.22904037,0.06541236,0.31552184,0.2820319,0.06109816,0.06256159,0.24573636,0.0705073,0.06939897,0.25402147,0.29948127,0.07775295,0.056719463,0.060533937,0.05655071,0.21605314,0.065435775,0.045798596,0.2028261,0.05346464,0.072695315,0.2954903,0.061868634,0.059445303,0.056443624,0.34938872,0.08606268,0.26738653,0.048573606,0.19242583,0.08501041,0.07472033,0.06382922,0.06341957,0.061263684,0.19828309,0.24433464,0.050080474,0.2232711,0.31413677,0.048233684,0.28844613,0.05603272,0.07067414,0.054134056,0.25489748,0.28572923,0.30891633,0.21939129,0.30301452,0.24688816,0.31079698,0.18109252,0.059607398,0.059040807,0.07951455,0.060464527,0.075721316,0.28433374,0.04615381,0.08144857,0.047898844,0.26985857,0.3001442,0.063940294,0.0714061,0.2310471,0.35524422,0.24452841,0.0581861,0.25389853,0.3271191,0.2747687,0.053505328,0.057865176,0.087003924,0.2980016,0.24853846,0.24278447,0.07595425,0.2760553,0.28110728,0.067428574,0.06331275,0.049486917,0.32107902,0.26447964,0.06021746,0.23729452,0.24324729,0.05074875,0.30499822,0.2507895,0.055937454,0.06802097,0.08590813,0.058141664,0.2555251,0.06381578,0.2610084
Q9H598_Q9HC35,0,0.26207805,0,0.14110067,0.46263164,0.34864092,0.30573416,0.28462437,0.13086505,0.15180899,0.39493486,0.11092812,0.36831355,0.3663898,0.13864945,0.11332452,0.40597323,0.38786867,0.11861449,0.3562644,0.12824623,0.39985263,0.31399563,0.42276642,0.12479097,0.11903222,0.39693123,0.10821515,0.40756825,0.13105248,0.39565927,0.3916305,0.1329562,0.45105103,0.43172994,0.12187578,0.12283385,0.39602962,0.13723446,0.12452849,0.38071078,0.4208041,0.13538031,0.1306932,0.12365985,0.13162431,0.34925032,0.11746694,0.12298705,0.3634341,0.11063241,0.13173994,0.39836824,0.12570128,0.12437418,0.12087759,0.40374944,0.1408946,0.41733396,0.11232766,0.3093526,0.14000717,0.13867928,0.14230682,0.12125017,0.11626342,0.35147116,0.36725697,0.10966508,0.3563475,0.40100107,0.1112734,0.376372,0.1169226,0.14051843,0.1278123,0.38105407,0.39488778,0.42471,0.37901282,0.4047316,0.38206095,0.4165862,0.2951715,0.12277451,0.13341296,0.12693898,0.13483943,0.1369792,0.33659467,0.13642511,0.14615561,0.10220298,0.35407144,0.45417893,0.1316304,0.1420582,0.35398632,0.44556585,0.3633345,0.122516185,0.36665815,0.44221863,0.38764077,0.10858077,0.13357443,0.15708594,0.34444296,0.31828648,0.39175895,0.1380008,0.38253018,0.3966483,0.12094094,0.12834796,0.12046707,0.43818757,0.40356618,0.11146233,0.36248133,0.3640497,0.11485793,0.34754518,0.3664164,0.13123526,0.129889,0.11987616,0.11838093,0.37116536,0.1247025,0.3954923
Q9H936_B5ME19,0,0.22461328,0,0.10954675,0.48966005,0.42793196,0.35254928,0.3422069,0.10855263,0.10224279,0.41862413,0.09643005,0.39106393,0.35983422,0.10439026,0.09656139,0.39441797,0.48118514,0.097895205,0.39303133,0.10583575,0.43048474,0.36653152,0.38231412,0.10189881,0.10562439,0.3750789,0.09145861,0.50255454,0.10876843,0.39774126,0.36176035,0.09734459,0.40466022,0.48114067,0.099571906,0.10366332,0.3804245,0.11196101,0.09891372,0.3792619,0.50430804,0.10243534,0.10967882,0.10846336,0.10120965,0.41404963,0.10583562,0.10406508,0.34714648,0.09112481,0.10251959,0.4025077,0.09834123,0.10512272,0.11340353,0.40290403,0.114699006,0.43464255,0.09238,0.34121472,0.1182743,0.11163379,0.11293928,0.097368985,0.09564166,0.42731658,0.3830505,0.10024547,0.40690482,0.42951185,0.09732881,0.37207654,0.09575252,0.1128572,0.10095462,0.33636355,0.42338505,0.45931366,0.44418317,0.4776978,0.43100974,0.43156564,0.31510302,0.09715718,0.10769795,0.11035279,0.10967383,0.10650802,0.36421818,0.10310613,0.12230075,0.093933426,0.4573184,0.43679968,0.10723206,0.11765402,0.4094009,0.41223574,0.42009985,0.10510324,0.40286285,0.42553154,0.38772714,0.098842666,0.10410989,0.1178942,0.3444484,0.3745148,0.41775095,0.1010506,0.41215277,0.35443822,0.0984333,0.10527574,0.09904273,0.5137468,0.39647627,0.090927675,0.33233824,0.4483421,0.10780785,0.44717246,0.42677003,0.108624436,0.10507015,0.100714214,0.096209966,0.4076728,0.10650686,0.3969602
Q9H936_O00571,0,0.12754883,0,0.04785579,0.5611852,0.5279843,0.58272195,0.51962626,0.049479395,0.04697955,0.56962794,0.042871017,0.50959224,0.4659422,0.046943277,0.04247858,0.5442472,0.58791447,0.062323306,0.5151118,0.0474952,0.49556652,0.47985235,0.4321435,0.057626706,0.048028007,0.5159678,0.035834517,0.6123582,0.046528537,0.49289048,0.47476074,0.047947068,0.51735383,0.5615237,0.035963953,0.046910945,0.47964242,0.04851459,0.050506204,0.49805543,0.61594945,0.053682562,0.048116587,0.047115352,0.0581641,0.52985126,0.05339062,0.044919144,0.4331908,0.04551116,0.05921908,0.5240687,0.045253254,0.04255118,0.047952835,0.50186235,0.061694548,0.49935052,0.047122505,0.44216928,0.056146488,0.051660612,0.046036012,0.04413142,0.047939666,0.57637894,0.55442387,0.038580857,0.50467205,0.5368058,0.04271368,0.49506724,0.039457154,0.050313026,0.04936612,0.40402696,0.5096707,0.58494025,0.5246789,0.64529854,0.5339651,0.54321384,0.40611982,0.04859796,0.050339267,0.06051398,0.05467891,0.043660205,0.5242847,0.051983517,0.05390225,0.044317674,0.637071,0.5187759,0.044866037,0.05951024,0.567376,0.5232181,0.5029237,0.056523006,0.48868757,0.51938415,0.48749855,0.051628854,0.047450367,0.0571472,0.5035724,0.5633345,0.52229613,0.042643458,0.5500037,0.506607,0.040054217,0.05196824,0.040601928,0.5383517,0.525818,0.04230133,0.39094612,0.5657346,0.051295467,0.51654786,0.47893342,0.052392613,0.050073713,0.041680794,0.04766375,0.63048196,0.040109172,0.4300899
Q9H936_P25440,0,0.35383433,0,0.19228677,0.3866483,0.31691608,0.3307523,0.3222206,0.1920614,0.19308491,0.3834719,0.19224876,0.3338651,0.31684634,0.1941063,0.19785477,0.3708437,0.40786338,0.19718914,0.32925677,0.18001486,0.34060824,0.25283906,0.35764804,0.20071936,0.17960246,0.37772128,0.17153193,0.4163338,0.20436433,0.33386463,0.31752986,0.17218474,0.36183643,0.3854456,0.17985265,0.18751204,0.31723145,0.20141672,0.19636364,0.30058137,0.39395028,0.19442488,0.18263093,0.18971716,0.20800638,0.3041692,0.2071076,0.17561466,0.3133741,0.198679,0.20502414,0.36954728,0.17730829,0.19043875,0.2103985,0.37066427,0.22159226,0.35319495,0.1885809,0.27764186,0.2147752,0.20729814,0.1962885,0.19466744,0.19504572,0.32749882,0.3205286,0.17143118,0.32010648,0.3625343,0.18517345,0.36246845,0.18925388,0.19606043,0.21098204,0.31614107,0.36222863,0.40415478,0.35168037,0.37589076,0.3785593,0.37286127,0.26634157,0.20897204,0.18166119,0.22617172,0.19011927,0.1703602,0.31498432,0.20153672,0.21590234,0.18510047,0.35407567,0.3609593,0.20108241,0.21554372,0.3106152,0.36852932,0.35821506,0.2214186,0.3619757,0.37017217,0.3326902,0.19297592,0.23434079,0.19494827,0.35791028,0.275682,0.32901877,0.18721196,0.36954284,0.34643018,0.18862282,0.19735847,0.1814791,0.43867075,0.38450813,0.16125956,0.31047803,0.34995383,0.20442754,0.38369447,0.34398052,0.21279746,0.18055885,0.20046264,0.19903651,0.3192581,0.19262122,0.34274203
Q9H936_P51116,0,0.28440195,0,0.16810603,0.36036786,0.3813334,0.38895288,0.37012678,0.1433769,0.19039875,0.41855174,0.11305005,0.3511491,0.36522955,0.18404293,0.11826264,0.38590816,0.439681,0.13831042,0.3806748,0.14489824,0.37854275,0.29687974,0.316816,0.14090265,0.1469482,0.4150589,0.110094875,0.45058405,0.15330659,0.3922543,0.31440583,0.13083132,0.36604872,0.42560187,0.15614653,0.16473103,0.35810786,0.1784479,0.1463567,0.33787203,0.43255988,0.16437106,0.14338267,0.15587331,0.12477049,0.36352256,0.13899307,0.12976418,0.3291837,0.10843944,0.13454497,0.4096469,0.15842721,0.18055859,0.15250699,0.39481074,0.19961494,0.3587943,0.14987977,0.26949102,0.17718461,0.14835517,0.17398532,0.17236839,0.1532605,0.3668545,0.363835,0.14394291,0.3292764,0.40766874,0.107211396,0.38392317,0.13138169,0.18073988,0.16161981,0.28745472,0.37308636,0.44584343,0.35849455,0.46854535,0.3818529,0.4191245,0.29223055,0.14104848,0.1526755,0.13331746,0.11502045,0.18145557,0.4002236,0.13003564,0.16385487,0.1073655,0.409413,0.40750974,0.17250814,0.15638484,0.3736033,0.43569952,0.37707528,0.101530574,0.347241,0.379215,0.38536334,0.12919669,0.14867415,0.19402218,0.37270138,0.3491923,0.36202508,0.16241302,0.38026002,0.3807292,0.15994574,0.118987806,0.14305307,0.43260166,0.3946269,0.14678283,0.3072162,0.3459193,0.11075948,0.40946987,0.3687878,0.123213746,0.11714993,0.1883557,0.13002408,0.36652216,0.1595028,0.3398227
Q9H936_Q00839,0,0.18127735,0,0.11764758,0.52323395,0.4846171,0.44740137,0.43577886,0.109022826,0.13000809,0.52054954,0.10734914,0.4694701,0.45145842,0.12710851,0.10218794,0.4699865,0.56593955,0.12237088,0.48995748,0.12222988,0.4866738,0.3884007,0.4791073,0.12799397,0.10603506,0.50340116,0.09003642,0.57557327,0.1244507,0.47680065,0.4344072,0.1019632,0.50220114,0.544299,0.12037009,0.121475,0.4731341,0.13436277,0.11648922,0.4479423,0.5467291,0.12357364,0.11874394,0.11518075,0.123879455,0.51174057,0.11326379,0.10990593,0.38542637,0.10030969,0.12393097,0.48203018,0.10686296,0.1179606,0.12738137,0.47027224,0.13053669,0.49219233,0.11581795,0.42254132,0.14147831,0.108331054,0.12077818,0.1192957,0.12000808,0.46692142,0.50141776,0.09248541,0.48760924,0.51956624,0.10481918,0.48058295,0.099224865,0.13262054,0.11344924,0.37388656,0.49076438,0.5541947,0.5258911,0.54824317,0.47359616,0.5163691,0.3709154,0.1143763,0.11787744,0.12434521,0.108509555,0.122980036,0.43067122,0.11191366,0.1309825,0.08715343,0.56489146,0.5129847,0.12157019,0.14014393,0.46877956,0.5046088,0.53192884,0.108436994,0.4774055,0.54699874,0.4734378,0.10855669,0.12276928,0.1439526,0.4391027,0.45061097,0.50482434,0.1196095,0.52265924,0.42751157,0.109119825,0.11810799,0.1013139,0.56024534,0.5014259,0.087287076,0.4293521,0.4935144,0.112812504,0.53478056,0.45413557,0.11567267,0.11925007,0.1159368,0.096423544,0.47511393,0.11714585,0.4853617
Q9H936_Q12906,0,0.16022241,0,0.048698302,0.5073713,0.43885216,0.478813,0.4325782,0.03722883,0.050685145,0.4883241,0.022045389,0.43887192,0.3893824,0.044409093,0.028785767,0.50030905,0.4652851,0.03984077,0.4901954,0.039368704,0.4543906,0.37260866,0.39886835,0.040515356,0.037195403,0.46746653,0.024125578,0.5136706,0.034078773,0.45453003,0.4303902,0.039889526,0.47899622,0.44342786,0.029987901,0.04377241,0.42288327,0.035214663,0.039044596,0.4312389,0.48067862,0.052450784,0.048479818,0.037466347,0.032898717,0.40300247,0.03714878,0.033896245,0.4272336,0.025261864,0.045534234,0.45914084,0.034021378,0.04031591,0.032641143,0.4737305,0.056458365,0.41831905,0.035915494,0.38117233,0.051551826,0.043074153,0.051064406,0.038512204,0.03652386,0.41771355,0.45867133,0.028873146,0.44104034,0.5054893,0.026502494,0.4894459,0.030908167,0.043867774,0.039750967,0.3601031,0.45820352,0.4784531,0.44271246,0.52835613,0.45565078,0.4410781,0.41101176,0.033989012,0.044930615,0.050274394,0.037856463,0.052370366,0.46350855,0.026907498,0.044276003,0.023112023,0.48186725,0.45118153,0.038175676,0.053953104,0.43438098,0.46186274,0.4274413,0.03778322,0.4084473,0.45569745,0.43557474,0.03191174,0.03952253,0.058053937,0.4372279,0.41960198,0.43301448,0.040485904,0.4603074,0.435751,0.032395914,0.029754825,0.033420626,0.47264233,0.4270551,0.044911124,0.35006195,0.41301027,0.027554143,0.43173146,0.46631175,0.03953509,0.036552574,0.04073956,0.0340919,0.4594717,0.043007024,0.40640604
Q9H936_Q14152,0,0.26714334,0,0.18132824,0.5164208,0.4324207,0.47179872,0.44854483,0.17432202,0.18776721,0.431725,0.15019311,0.41976827,0.36701193,0.17308322,0.15736091,0.43193635,0.441413,0.1687682,0.42257825,0.16387877,0.44720036,0.45394367,0.40698612,0.20165712,0.17274545,0.43146518,0.15844908,0.55007726,0.18116045,0.44607008,0.42749295,0.21869999,0.42548254,0.4251152,0.1505899,0.17901106,0.3916677,0.16246794,0.17821662,0.4678483,0.48355857,0.20010094,0.20871261,0.15946497,0.16751242,0.38870198,0.17322844,0.168622,0.3820757,0.17389636,0.20594506,0.4174939,0.16505143,0.19805297,0.18212244,0.4001256,0.20770721,0.4638525,0.20947887,0.42771184,0.1859909,0.18273589,0.18845445,0.19405104,0.17377539,0.41119212,0.453358,0.14278734,0.44063666,0.41246033,0.15449584,0.4124672,0.18586308,0.17484649,0.17022777,0.39589274,0.37751922,0.39660582,0.44666672,0.4390215,0.48601192,0.4790797,0.36552328,0.16986944,0.2090042,0.19921485,0.19321285,0.2068617,0.36704364,0.16699523,0.17422658,0.13938493,0.43884626,0.4534858,0.19910093,0.1802069,0.40472403,0.43549433,0.4814331,0.15091436,0.4123586,0.44120207,0.36648458,0.16525985,0.20990627,0.20967336,0.43766427,0.48020828,0.404957,0.18424706,0.43353292,0.391054,0.18625003,0.16816974,0.17010707,0.4271817,0.40427014,0.18344215,0.42125127,0.40934342,0.16600531,0.4088523,0.41707286,0.16729416,0.181016,0.17281418,0.23576064,0.54159397,0.18053922,0.3867945
Q9H936_Q15059,0,0.16200216,0,0.13868824,0.62365174,0.5443759,0.5217667,0.48698372,0.13428226,0.15054443,0.5816522,0.13350973,0.52608776,0.49020317,0.13996553,0.1369515,0.5811469,0.56439805,0.14432494,0.53989214,0.13827588,0.55999833,0.42037088,0.5699602,0.13618748,0.13482198,0.5614252,0.12668958,0.6086502,0.14916873,0.52912384,0.5657767,0.14037627,0.5823926,0.5836559,0.13160633,0.14217103,0.52113575,0.14389655,0.13910744,0.53803825,0.6013436,0.14692655,0.13305472,0.13426287,0.15535147,0.51741093,0.13517481,0.1318095,0.50113374,0.13975397,0.14403284,0.54959464,0.124430865,0.14392361,0.14548366,0.5471681,0.15548924,0.5786927,0.13708547,0.4800467,0.15640199,0.14449178,0.14067718,0.14161369,0.14805825,0.5267041,0.54716206,0.12849198,0.52614367,0.5828934,0.14120863,0.57313496,0.13578805,0.14431953,0.14661592,0.48604298,0.5513668,0.5912588,0.58521706,0.58433837,0.56590444,0.59020543,0.43916798,0.15559101,0.1380366,0.14840804,0.14823389,0.13415697,0.51790535,0.15467072,0.14775807,0.12690496,0.5713012,0.581309,0.14787245,0.15837169,0.52956694,0.57551026,0.5757426,0.14128606,0.5420939,0.593282,0.5475609,0.13856506,0.15826978,0.15450406,0.50478107,0.44524524,0.5780118,0.14355937,0.56668335,0.52107644,0.13132372,0.14593475,0.12839347,0.6220436,0.5481838,0.12816133,0.48538604,0.5232186,0.13801466,0.5455138,0.5740924,0.14996713,0.13461314,0.14243665,0.1433698,0.53278375,0.1388219,0.5479901
Q9H936_Q16630,0,0.11796347,0,0.061487444,0.58137757,0.54218185,0.5982541,0.53703874,0.054329652,0.062978536,0.6337579,0.046939824,0.5761624,0.48663962,0.055782944,0.050618213,0.6036175,0.5983042,0.06183147,0.6001832,0.05436021,0.5474435,0.44140127,0.5064441,0.052036494,0.048665415,0.5880626,0.05079625,0.6108707,0.056815524,0.5477287,0.53942794,0.066163965,0.5860023,0.56838584,0.060057536,0.06122392,0.5205984,0.05079911,0.046565928,0.5297737,0.62376374,0.06765092,0.06502336,0.04905981,0.058514323,0.51261663,0.046506528,0.054359503,0.49887407,0.051388167,0.057977874,0.5396456,0.049964722,0.0714367,0.059320886,0.5573851,0.07921619,0.54250175,0.060816225,0.46643525,0.061373092,0.0533785,0.049513746,0.052121956,0.054645848,0.5444614,0.5800402,0.038615536,0.5123134,0.58798397,0.059567414,0.60294807,0.046963662,0.05552729,0.048871964,0.4822301,0.56920034,0.6058928,0.5870629,0.6132092,0.5364611,0.56413275,0.44270357,0.05506741,0.06973339,0.055462897,0.05860961,0.06055865,0.54110724,0.068601936,0.056860257,0.04940133,0.6251763,0.5494126,0.065662235,0.07616046,0.5592814,0.59742236,0.5686002,0.052182183,0.53446335,0.56663316,0.5205498,0.051872723,0.06438309,0.08086385,0.54032385,0.52571625,0.5268119,0.05071687,0.58043516,0.5599689,0.05391562,0.050248697,0.067125574,0.60595,0.5235996,0.041770402,0.47319078,0.5150831,0.052474752,0.56500965,0.53763235,0.059614286,0.05521085,0.055455808,0.057906885,0.5629537,0.061201315,0.5314697
Q9H936_Q96AG4,1,0.29502612,0,0.17116997,0.43905038,0.4040814,0.49391162,0.4928001,0.17230855,0.19245277,0.35935414,0.17497252,0.38111833,0.3364949,0.21165416,0.14362292,0.43835452,0.42195514,0.17592227,0.44209373,0.17428762,0.3934673,0.41360754,0.3364948,0.20896095,0.18136793,0.4034442,0.17532814,0.47343367,0.16812895,0.40145454,0.37153322,0.16375701,0.39774284,0.44397676,0.18720344,0.21547511,0.41166103,0.18516034,0.18379402,0.38805452,0.48417437,0.19273001,0.1835198,0.19162527,0.15765366,0.41970497,0.17118646,0.19857207,0.44607168,0.17114249,0.17196986,0.4086605,0.19666184,0.22881608,0.18025413,0.3640881,0.20860167,0.34916285,0.20047554,0.33095554,0.19231084,0.19035438,0.19988038,0.21618241,0.20246361,0.4418589,0.42853704,0.18075632,0.40534505,0.37746513,0.17535825,0.35141748,0.18844895,0.20830096,0.18201898,0.31335554,0.38466233,0.40720472,0.38843727,0.52554715,0.42253187,0.41941208,0.3991341,0.19540471,0.20806484,0.14754243,0.16334966,0.20920606,0.4833496,0.19401282,0.17945682,0.15235238,0.44795474,0.35940972,0.21716923,0.20727979,0.4425347,0.37717062,0.38858798,0.16782714,0.37447527,0.3785004,0.36417517,0.19263163,0.189366,0.22438625,0.36938933,0.47648743,0.3666716,0.20903043,0.44788,0.41339275,0.21005441,0.1565727,0.17561802,0.4291289,0.3506436,0.18959369,0.30356303,0.38259694,0.1389475,0.33668798,0.44188932,0.16514191,0.1481225,0.1897407,0.18052907,0.49832782,0.1774204,0.3475013
Q9HAS3_P27824,1,0.8818258,1,0.6643187,0.24446638,0.17324848,0.13808744,0.13312033,0.68982977,0.6726319,0.19737525,0.66716117,0.22147205,0.18965375,0.6482098,0.6907302,0.1937339,0.22231726,0.6680076,0.18654856,0.68954855,0.20926447,0.1629429,0.21965043,0.6436743,0.6588981,0.19927824,0.6481795,0.21689701,0.7100234,0.21318534,0.17493969,0.65626585,0.2224626,0.23793834,0.63710964,0.6588589,0.18710904,0.70250684,0.6693187,0.17867108,0.23651086,0.6611176,0.66275644,0.687244,0.7136322,0.15041597,0.6764947,0.63813645,0.16497582,0.6749958,0.6602002,0.19734012,0.6641337,0.67916846,0.6903726,0.23041554,0.6639561,0.2176752,0.64989066,0.14907514,0.71180433,0.6811893,0.6724025,0.64801997,0.6603902,0.18052985,0.17435224,0.6561822,0.17178066,0.20262165,0.6503857,0.19799654,0.6494699,0.68623954,0.6795172,0.21256374,0.19765122,0.22716495,0.17062865,0.20165183,0.2047615,0.21681549,0.14653015,0.6843506,0.66040784,0.67286354,0.66591793,0.6328278,0.15812773,0.7094139,0.69288397,0.67882836,0.1878861,0.21909906,0.68284446,0.6902452,0.16168942,0.22417952,0.19031891,0.7075159,0.1876673,0.22976688,0.19237216,0.63984406,0.6847258,0.6852245,0.1906384,0.16654468,0.18068591,0.6645034,0.1806509,0.18627486,0.6349097,0.7249084,0.6409161,0.245792,0.21367069,0.62079245,0.20594862,0.20615381,0.6906479,0.21254696,0.20777303,0.6993033,0.68680197,0.63298774,0.6486364,0.18990958,0.67877245,0.21094736
Q9HBR0_O95757,0,0.054346997,0,0.034629334,0.8360945,0.73728937,0.78432333,0.7651101,0.03849786,0.04327228,0.79525346,0.02999983,0.77647763,0.6678121,0.034347244,0.030985102,0.7167624,0.7822789,0.041176535,0.7336282,0.037539486,0.6784318,0.77084774,0.6613084,0.040388506,0.031611905,0.69277096,0.026086211,0.8598625,0.035115298,0.6255782,0.738636,0.03969814,0.7386632,0.7812046,0.029121874,0.03316231,0.7207817,0.035814434,0.036935214,0.6953044,0.8832082,0.039003223,0.034304254,0.032484915,0.043258645,0.71874326,0.039220527,0.035122838,0.63554394,0.03350534,0.043802023,0.8043617,0.037402,0.029263407,0.03522769,0.63877535,0.038991902,0.73251915,0.03481379,0.75735,0.041027106,0.037975907,0.03509022,0.0334697,0.033091582,0.79498845,0.8164453,0.026703876,0.75461847,0.72499144,0.032223016,0.75716466,0.031630456,0.037075453,0.03739831,0.57482165,0.7664518,0.7430612,0.7682373,0.8221871,0.8103118,0.75047225,0.6943481,0.038412847,0.034780484,0.042875398,0.039897688,0.03401435,0.74708223,0.038311053,0.042293426,0.030471545,0.8896491,0.6603709,0.030506128,0.042843208,0.818289,0.69675344,0.7199066,0.036675442,0.64595586,0.7704376,0.6509772,0.03325151,0.040683333,0.038202528,0.70649534,0.82531875,0.76585406,0.03833403,0.7734544,0.6737779,0.026593182,0.039567713,0.032562725,0.75869,0.6384839,0.02699535,0.52889663,0.77756256,0.034559246,0.6081734,0.74938405,0.03457817,0.036838926,0.031732593,0.03524932,0.8796376,0.02964857,0.67024
